new_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,url
Good For You%:%Selena Gomez Featuring A$AP Rocky,0.607,0.673,5,-6.484,0,0.0611,0.181,0,0.069,0.215,88.952,audio_features,5xdVqHtFS0eLuNp4Z8Wbpa,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,https://api.spotify.com/v1/tracks/5xdVqHtFS0eLuNp4Z8Wbpa,https://api.spotify.com/v1/audio-analysis/5xdVqHtFS0eLuNp4Z8Wbpa,221280,4,https://open.spotify.com/track/5xdVqHtFS0eLuNp4Z8Wbpa
Cheerleader%:%OMI,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,audio_features,7vFoFDWqTX0mHzLfrF1Cfy,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy,180566,4,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
Drag Me Down%:%One Direction,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
Burning House%:%Emily Ann Roberts,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,audio_features,2zhk0kypGeOPsaaZcjyc14,spotify:track:2zhk0kypGeOPsaaZcjyc14,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14,https://api.spotify.com/v1/audio-analysis/2zhk0kypGeOPsaaZcjyc14,231333,4,https://open.spotify.com/track/2zhk0kypGeOPsaaZcjyc14
Climb Every Mountain%:%Jordan Smith,0.211,0.498,6,-5.391,1,0.028,0.447,7.72e-05,0.159,0.362,99.428,audio_features,6GtMaEfcLyzwfglzSlqzyX,spotify:track:6GtMaEfcLyzwfglzSlqzyX,https://api.spotify.com/v1/tracks/6GtMaEfcLyzwfglzSlqzyX,https://api.spotify.com/v1/audio-analysis/6GtMaEfcLyzwfglzSlqzyX,190440,4,https://open.spotify.com/track/6GtMaEfcLyzwfglzSlqzyX
Back To Back%:%Drake,0.893,0.48,1,-3.728,0,0.356,0.00855,0,0.116,0.382,86.976,audio_features,5lFDtgWsjRJu8fPOAyJIAK,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,https://api.spotify.com/v1/tracks/5lFDtgWsjRJu8fPOAyJIAK,https://api.spotify.com/v1/audio-analysis/5lFDtgWsjRJu8fPOAyJIAK,170638,4,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
Nothin' Like You%:%Dan + Shay,0.589,0.704,4,-4.772,1,0.0303,0.151,0,0.067,0.437,84.956,audio_features,4W38RXuQNuoTSwVsQA1OGC,spotify:track:4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/tracks/4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/audio-analysis/4W38RXuQNuoTSwVsQA1OGC,186253,4,https://open.spotify.com/track/4W38RXuQNuoTSwVsQA1OGC
Strip It Down%:%Luke Bryan,0.631,0.875,9,-3.589,1,0.0447,0.382,0,0.0867,0.705,137.961,audio_features,5XFu5S1vBY7sNHlheCapOz,spotify:track:5XFu5S1vBY7sNHlheCapOz,https://api.spotify.com/v1/tracks/5XFu5S1vBY7sNHlheCapOz,https://api.spotify.com/v1/audio-analysis/5XFu5S1vBY7sNHlheCapOz,241613,4,https://open.spotify.com/track/5XFu5S1vBY7sNHlheCapOz
God Only Knows%:%Jordan Smith,0.544,0.559,6,-3.713,0,0.0297,0.399,0,0.118,0.559,117.906,audio_features,26BvbgWisvyequ09r52TDA,spotify:track:26BvbgWisvyequ09r52TDA,https://api.spotify.com/v1/tracks/26BvbgWisvyequ09r52TDA,https://api.spotify.com/v1/audio-analysis/26BvbgWisvyequ09r52TDA,168560,4,https://open.spotify.com/track/26BvbgWisvyequ09r52TDA
Somebody To Love%:%Jordan Smith,0.483,0.853,8,-3.969,1,0.0491,0.0755,0,0.223,0.39,111.001,audio_features,3RWzLyBUqoBSX4jTAHo4TP,spotify:track:3RWzLyBUqoBSX4jTAHo4TP,https://api.spotify.com/v1/tracks/3RWzLyBUqoBSX4jTAHo4TP,https://api.spotify.com/v1/audio-analysis/3RWzLyBUqoBSX4jTAHo4TP,216213,3,https://open.spotify.com/track/3RWzLyBUqoBSX4jTAHo4TP
Renegades%:%X Ambassadors,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,5cKhVlFn0Kuq68V56lSLvW,spotify:track:5cKhVlFn0Kuq68V56lSLvW,https://api.spotify.com/v1/tracks/5cKhVlFn0Kuq68V56lSLvW,https://api.spotify.com/v1/audio-analysis/5cKhVlFn0Kuq68V56lSLvW,195200,4,https://open.spotify.com/track/5cKhVlFn0Kuq68V56lSLvW
Mark My Words%:%Justin Bieber,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,audio_features,2SnNaoNhMjC1WRMTWD8qTX,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/tracks/2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/audio-analysis/2SnNaoNhMjC1WRMTWD8qTX,134347,4,https://open.spotify.com/track/2SnNaoNhMjC1WRMTWD8qTX
Already Callin' You Mine%:%Parmalee,0.59,0.887,1,-2.634,1,0.0353,0.0504,0,0.132,0.679,120.061,audio_features,3jSyE8r8vgg8fmwojoMzql,spotify:track:3jSyE8r8vgg8fmwojoMzql,https://api.spotify.com/v1/tracks/3jSyE8r8vgg8fmwojoMzql,https://api.spotify.com/v1/audio-analysis/3jSyE8r8vgg8fmwojoMzql,184387,4,https://open.spotify.com/track/3jSyE8r8vgg8fmwojoMzql
Random%:%G-Eazy,0.603,0.783,9,-6.891,1,0.138,0.00353,0,0.216,0.182,87.154,audio_features,422lAAWQO9TqL1LxIPdhOn,spotify:track:422lAAWQO9TqL1LxIPdhOn,https://api.spotify.com/v1/tracks/422lAAWQO9TqL1LxIPdhOn,https://api.spotify.com/v1/audio-analysis/422lAAWQO9TqL1LxIPdhOn,180333,4,https://open.spotify.com/track/422lAAWQO9TqL1LxIPdhOn
No Pressure%:%Justin Bieber Featuring Big Sean,0.644,0.595,1,-6.877,1,0.215,0.121,0,0.279,0.554,148.889,audio_features,23UV8pJEvRnAZd6ZAXBC0H,spotify:track:23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/tracks/23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/audio-analysis/23UV8pJEvRnAZd6ZAXBC0H,286853,3,https://open.spotify.com/track/23UV8pJEvRnAZd6ZAXBC0H
Sorry%:%Rick Ross Featuring Chris Brown,0.616,0.642,8,-7.274,0,0.0935,0.137,0,0.0958,0.686,82.75,audio_features,6adehXz8vMUmXWJhEIdE6e,spotify:track:6adehXz8vMUmXWJhEIdE6e,https://api.spotify.com/v1/tracks/6adehXz8vMUmXWJhEIdE6e,https://api.spotify.com/v1/audio-analysis/6adehXz8vMUmXWJhEIdE6e,330507,4,https://open.spotify.com/track/6adehXz8vMUmXWJhEIdE6e
Drifting%:%G-Eazy Featuring Chris Brown,0.554,0.758,6,-6.772,0,0.129,0.00203,0,0.3,0.35,134.897,audio_features,5sv4LTz8qayQYnXlzaxg2x,spotify:track:5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/tracks/5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/audio-analysis/5sv4LTz8qayQYnXlzaxg2x,273253,4,https://open.spotify.com/track/5sv4LTz8qayQYnXlzaxg2x
My Way%:%Fetty Wap Featuring Monty,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,audio_features,7KFEIFuxnRRIRqN065WKTu,spotify:track:7KFEIFuxnRRIRqN065WKTu,https://api.spotify.com/v1/tracks/7KFEIFuxnRRIRqN065WKTu,https://api.spotify.com/v1/audio-analysis/7KFEIFuxnRRIRqN065WKTu,213053,4,https://open.spotify.com/track/7KFEIFuxnRRIRqN065WKTu
I'm Comin' Over%:%Chris Young,0.575,0.845,10,-3.838,1,0.035,0.0282,0,0.0814,0.376,127.997,audio_features,0H04yVa3DJxoXbLBpAb7iV,spotify:track:0H04yVa3DJxoXbLBpAb7iV,https://api.spotify.com/v1/tracks/0H04yVa3DJxoXbLBpAb7iV,https://api.spotify.com/v1/audio-analysis/0H04yVa3DJxoXbLBpAb7iV,197280,4,https://open.spotify.com/track/0H04yVa3DJxoXbLBpAb7iV
Photograph%:%Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
How Deep Is Your Love%:%Calvin Harris,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
Hallelujah%:%Jordan Smith,0.401,0.373,2,-6.947,1,0.0257,0.797,0,0.117,0.109,94.523,audio_features,3LLYIitFpZSmXY95rQxw0E,spotify:track:3LLYIitFpZSmXY95rQxw0E,https://api.spotify.com/v1/tracks/3LLYIitFpZSmXY95rQxw0E,https://api.spotify.com/v1/audio-analysis/3LLYIitFpZSmXY95rQxw0E,189093,3,https://open.spotify.com/track/3LLYIitFpZSmXY95rQxw0E
No Sense%:%Justin Bieber Featuring Travi$ Scott,0.648,0.631,4,-5.662,0,0.103,0.377,0,0.12,0.142,105.989,audio_features,6Yqmv7XJLCrQEauMbPGZSw,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/audio-analysis/6Yqmv7XJLCrQEauMbPGZSw,349933,4,https://open.spotify.com/track/6Yqmv7XJLCrQEauMbPGZSw
I'd Just Love To Lay You Down%:%Barrett Baber,0.649,0.561,2,-8.854,1,0.0356,0.57,0,0.106,0.79,81.973,audio_features,41BPEpefFwQqU2CHLQrsrm,spotify:track:41BPEpefFwQqU2CHLQrsrm,https://api.spotify.com/v1/tracks/41BPEpefFwQqU2CHLQrsrm,https://api.spotify.com/v1/audio-analysis/41BPEpefFwQqU2CHLQrsrm,200560,4,https://open.spotify.com/track/41BPEpefFwQqU2CHLQrsrm
Daddy%:%PSY Featuring CL,0.762,0.869,6,-3.287,0,0.13,0.0793,0,0.137,0.747,132.05,audio_features,1eMVXXpNPEUdFRy5ZH7FpM,spotify:track:1eMVXXpNPEUdFRy5ZH7FpM,https://api.spotify.com/v1/tracks/1eMVXXpNPEUdFRy5ZH7FpM,https://api.spotify.com/v1/audio-analysis/1eMVXXpNPEUdFRy5ZH7FpM,230635,4,https://open.spotify.com/track/1eMVXXpNPEUdFRy5ZH7FpM
Girls Just Want To Have Fun%:%Madi Davis,0.507,0.223,2,-6.772,0,0.0361,0.924,0,0.223,0.392,130.352,audio_features,62gFelpaDV9TPR4AybUfjK,spotify:track:62gFelpaDV9TPR4AybUfjK,https://api.spotify.com/v1/tracks/62gFelpaDV9TPR4AybUfjK,https://api.spotify.com/v1/audio-analysis/62gFelpaDV9TPR4AybUfjK,170573,3,https://open.spotify.com/track/62gFelpaDV9TPR4AybUfjK
Let Me See Ya Girl%:%Cole Swindell,0.523,0.834,6,-3.561,1,0.0281,0.254,0,0.393,0.445,92.99,audio_features,3y1t2sEahs8idFz2tiYNPO,spotify:track:3y1t2sEahs8idFz2tiYNPO,https://api.spotify.com/v1/tracks/3y1t2sEahs8idFz2tiYNPO,https://api.spotify.com/v1/audio-analysis/3y1t2sEahs8idFz2tiYNPO,187587,4,https://open.spotify.com/track/3y1t2sEahs8idFz2tiYNPO
Remedy%:%Adele,0.405,0.3,2,-6.475,1,0.0378,0.894,0,0.154,0.24,162.355,audio_features,1zZh6zTXcDgvN0C6S1G4gU,spotify:track:1zZh6zTXcDgvN0C6S1G4gU,https://api.spotify.com/v1/tracks/1zZh6zTXcDgvN0C6S1G4gU,https://api.spotify.com/v1/audio-analysis/1zZh6zTXcDgvN0C6S1G4gU,245427,3,https://open.spotify.com/track/1zZh6zTXcDgvN0C6S1G4gU
Life Is Worth Living%:%Justin Bieber,0.558,0.296,10,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04,audio_features,4yWCzA44dQyp0SoeM81bUb,spotify:track:4yWCzA44dQyp0SoeM81bUb,https://api.spotify.com/v1/tracks/4yWCzA44dQyp0SoeM81bUb,https://api.spotify.com/v1/audio-analysis/4yWCzA44dQyp0SoeM81bUb,234787,4,https://open.spotify.com/track/4yWCzA44dQyp0SoeM81bUb
Love Myself%:%Hailee Steinfeld,0.617,0.759,0,-6.785,0,0.0677,0.0026,0,0.419,0.324,122.925,audio_features,4cH7XOPBjVUD5Mwo9F2TVz,spotify:track:4cH7XOPBjVUD5Mwo9F2TVz,https://api.spotify.com/v1/tracks/4cH7XOPBjVUD5Mwo9F2TVz,https://api.spotify.com/v1/audio-analysis/4cH7XOPBjVUD5Mwo9F2TVz,218773,4,https://open.spotify.com/track/4cH7XOPBjVUD5Mwo9F2TVz
Rich $ex%:%Future,0.758,0.482,6,-11.202,0,0.168,0.148,6.88e-06,0.135,0.0977,111.896,audio_features,2onCHFrhTinyUc6OawwU4Z,spotify:track:2onCHFrhTinyUc6OawwU4Z,https://api.spotify.com/v1/tracks/2onCHFrhTinyUc6OawwU4Z,https://api.spotify.com/v1/audio-analysis/2onCHFrhTinyUc6OawwU4Z,240160,4,https://open.spotify.com/track/2onCHFrhTinyUc6OawwU4Z
Great Is Thy Faithfulness%:%Jordan Smith,0.28,0.363,7,-6.351,1,0.0326,0.921,0.000208,0.191,0.307,82.156,audio_features,0wIXZ4dPhQn1GYQBSC1Pkh,spotify:track:0wIXZ4dPhQn1GYQBSC1Pkh,https://api.spotify.com/v1/tracks/0wIXZ4dPhQn1GYQBSC1Pkh,https://api.spotify.com/v1/audio-analysis/0wIXZ4dPhQn1GYQBSC1Pkh,214147,3,https://open.spotify.com/track/0wIXZ4dPhQn1GYQBSC1Pkh
Break Up With Him%:%Old Dominion,0.617,0.632,8,-5.381,1,0.0371,0.0675,0,0.108,0.564,151.988,audio_features,5ZManJDV3CexO66nRCkdiV,spotify:track:5ZManJDV3CexO66nRCkdiV,https://api.spotify.com/v1/tracks/5ZManJDV3CexO66nRCkdiV,https://api.spotify.com/v1/audio-analysis/5ZManJDV3CexO66nRCkdiV,207733,4,https://open.spotify.com/track/5ZManJDV3CexO66nRCkdiV
Children%:%Justin Bieber,0.634,0.885,11,-4.702,0,0.304,0.0122,0,0.193,0.327,127.064,audio_features,7sK3nu6yk8urQ44ouEB7Au,spotify:track:7sK3nu6yk8urQ44ouEB7Au,https://api.spotify.com/v1/tracks/7sK3nu6yk8urQ44ouEB7Au,https://api.spotify.com/v1/audio-analysis/7sK3nu6yk8urQ44ouEB7Au,223333,4,https://open.spotify.com/track/7sK3nu6yk8urQ44ouEB7Au
Been You%:%Justin Bieber,0.74,0.781,7,-6.204,0,0.07,0.0223,0,0.321,0.861,113.021,audio_features,6gcA4zzG6FnMEgPSDKbAMs,spotify:track:6gcA4zzG6FnMEgPSDKbAMs,https://api.spotify.com/v1/tracks/6gcA4zzG6FnMEgPSDKbAMs,https://api.spotify.com/v1/audio-analysis/6gcA4zzG6FnMEgPSDKbAMs,199227,4,https://open.spotify.com/track/6gcA4zzG6FnMEgPSDKbAMs
If I Could Fly%:%One Direction,0.565,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055,audio_features,5CRVwXGikmqzoRO6q7FeAg,spotify:track:5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/tracks/5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/audio-analysis/5CRVwXGikmqzoRO6q7FeAg,230320,4,https://open.spotify.com/track/5CRVwXGikmqzoRO6q7FeAg
Olivia%:%One Direction,0.64,0.681,6,-5.362,1,0.0334,0.0438,0,0.166,0.676,118.062,audio_features,5dONhl6aXFuN86UBdayF6W,spotify:track:5dONhl6aXFuN86UBdayF6W,https://api.spotify.com/v1/tracks/5dONhl6aXFuN86UBdayF6W,https://api.spotify.com/v1/audio-analysis/5dONhl6aXFuN86UBdayF6W,177973,4,https://open.spotify.com/track/5dONhl6aXFuN86UBdayF6W
We Are%:%Justin Bieber Featuring Nas,0.586,0.774,10,-3.883,0,0.261,0.255,0,0.137,0.651,78.712,audio_features,1m6FkAtWVloxIRHKl7pBDP,spotify:track:1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/tracks/1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/audio-analysis/1m6FkAtWVloxIRHKl7pBDP,202960,4,https://open.spotify.com/track/1m6FkAtWVloxIRHKl7pBDP
Get Used To It%:%Justin Bieber,0.687,0.705,9,-8.453,0,0.0522,0.0339,0,0.164,0.449,110.048,audio_features,4AMnUGvZUVJgDuY7rOPzUZ,spotify:track:4AMnUGvZUVJgDuY7rOPzUZ,https://api.spotify.com/v1/tracks/4AMnUGvZUVJgDuY7rOPzUZ,https://api.spotify.com/v1/audio-analysis/4AMnUGvZUVJgDuY7rOPzUZ,238133,4,https://open.spotify.com/track/4AMnUGvZUVJgDuY7rOPzUZ
A.M.%:%One Direction,0.586,0.527,3,-4.905,1,0.0309,0.227,0,0.0963,0.506,141.839,audio_features,5omYVLodGmaxnhua99xIE8,spotify:track:5omYVLodGmaxnhua99xIE8,https://api.spotify.com/v1/tracks/5omYVLodGmaxnhua99xIE8,https://api.spotify.com/v1/audio-analysis/5omYVLodGmaxnhua99xIE8,209040,4,https://open.spotify.com/track/5omYVLodGmaxnhua99xIE8
Temporary Fix%:%One Direction,0.556,0.902,4,-5.143,1,0.0449,9.17e-05,0,0.0888,0.96,145.914,audio_features,2Xcvt8NRLw0xbB3ClfW8MI,spotify:track:2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/tracks/2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/audio-analysis/2Xcvt8NRLw0xbB3ClfW8MI,175013,4,https://open.spotify.com/track/2Xcvt8NRLw0xbB3ClfW8MI
Trust%:%Justin Bieber,0.512,0.494,7,-8.16,0,0.206,0.0948,0,0.124,0.492,76.002,audio_features,00IH8ZjI9ZGB51WRX1Oesj,spotify:track:00IH8ZjI9ZGB51WRX1Oesj,https://api.spotify.com/v1/tracks/00IH8ZjI9ZGB51WRX1Oesj,https://api.spotify.com/v1/audio-analysis/00IH8ZjI9ZGB51WRX1Oesj,203613,3,https://open.spotify.com/track/00IH8ZjI9ZGB51WRX1Oesj
Never Enough%:%One Direction,0.579,0.779,4,-1.829,0,0.0512,0.0379,0,0.385,0.587,164.145,audio_features,7rdP71W8x4UbJ0KAKBACbo,spotify:track:7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/tracks/7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/audio-analysis/7rdP71W8x4UbJ0KAKBACbo,213440,3,https://open.spotify.com/track/7rdP71W8x4UbJ0KAKBACbo
Shut Up And Dance%:%WALK THE MOON,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
Thinking Out Loud%:%Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
Fight Song%:%Rachel Platten,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,audio_features,37f4ITSlgPX81ad2EvmVQr,spotify:track:37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,204013,4,https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr
Writing's On The Wall%:%Sam Smith,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,audio_features,1PWnAEQcbwQwK759otUbta,spotify:track:1PWnAEQcbwQwK759otUbta,https://api.spotify.com/v1/tracks/1PWnAEQcbwQwK759otUbta,https://api.spotify.com/v1/audio-analysis/1PWnAEQcbwQwK759otUbta,278987,3,https://open.spotify.com/track/1PWnAEQcbwQwK759otUbta
Anything Goes%:%Florida Georgia Line,0.458,0.976,0,-3.791,1,0.0459,0.00182,0,0.193,0.76,154.007,audio_features,46ZfPS5VpSQVU5gb82hg3K,spotify:track:46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,218867,4,https://open.spotify.com/track/46ZfPS5VpSQVU5gb82hg3K
Cool For The Summer%:%Demi Lovato,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,audio_features,3uwnnTQcHM1rDqSfA4gQNz,spotify:track:3uwnnTQcHM1rDqSfA4gQNz,https://api.spotify.com/v1/tracks/3uwnnTQcHM1rDqSfA4gQNz,https://api.spotify.com/v1/audio-analysis/3uwnnTQcHM1rDqSfA4gQNz,214740,4,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
Comfortable%:%K Camp,0.765,0.412,7,-8.932,0,0.0726,0.72,0,0.126,0.632,109.986,audio_features,2BqQQXuBOuhaWeUP7okEx0,spotify:track:2BqQQXuBOuhaWeUP7okEx0,https://api.spotify.com/v1/tracks/2BqQQXuBOuhaWeUP7okEx0,https://api.spotify.com/v1/audio-analysis/2BqQQXuBOuhaWeUP7okEx0,211573,4,https://open.spotify.com/track/2BqQQXuBOuhaWeUP7okEx0
Save It For A Rainy Day%:%Kenny Chesney,0.538,0.775,7,-5.48,1,0.0291,0.0053,0,0.0807,0.614,154.889,audio_features,6wfTb2he5ANMQSFnlamnyi,spotify:track:6wfTb2he5ANMQSFnlamnyi,https://api.spotify.com/v1/tracks/6wfTb2he5ANMQSFnlamnyi,https://api.spotify.com/v1/audio-analysis/6wfTb2he5ANMQSFnlamnyi,182213,4,https://open.spotify.com/track/6wfTb2he5ANMQSFnlamnyi
Diamonds Dancing%:%Drake,0.51,0.358,1,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036,audio_features,2AGottAzfC8bHzF7kEJ3Wa,spotify:track:2AGottAzfC8bHzF7kEJ3Wa,https://api.spotify.com/v1/tracks/2AGottAzfC8bHzF7kEJ3Wa,https://api.spotify.com/v1/audio-analysis/2AGottAzfC8bHzF7kEJ3Wa,314632,4,https://open.spotify.com/track/2AGottAzfC8bHzF7kEJ3Wa
Traveller%:%Chris Stapleton,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,audio_features,178OI1A3qjROeFeh8lmNwW,spotify:track:178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/tracks/178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/audio-analysis/178OI1A3qjROeFeh8lmNwW,222413,4,https://open.spotify.com/track/178OI1A3qjROeFeh8lmNwW
Halo%:%Jordan Smith,0.286,0.451,6,-6.01,1,0.0322,0.864,7.03e-05,0.133,0.194,60.461,audio_features,7DThz7qoNx3WWQJgEipP7W,spotify:track:7DThz7qoNx3WWQJgEipP7W,https://api.spotify.com/v1/tracks/7DThz7qoNx3WWQJgEipP7W,https://api.spotify.com/v1/audio-analysis/7DThz7qoNx3WWQJgEipP7W,228240,3,https://open.spotify.com/track/7DThz7qoNx3WWQJgEipP7W
Hold My Hand%:%Jess Glynne,0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977,audio_features,58jx3tTuDuzHysC77c0AQd,spotify:track:58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/tracks/58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/audio-analysis/58jx3tTuDuzHysC77c0AQd,227344,4,https://open.spotify.com/track/58jx3tTuDuzHysC77c0AQd
Levels%:%Nick Jonas,0.432,0.656,5,-4.669,0,0.428,0.0488,0,0.256,0.66,199.246,audio_features,6pf9datdAtxQj4EU8UYHSx,spotify:track:6pf9datdAtxQj4EU8UYHSx,https://api.spotify.com/v1/tracks/6pf9datdAtxQj4EU8UYHSx,https://api.spotify.com/v1/audio-analysis/6pf9datdAtxQj4EU8UYHSx,167693,4,https://open.spotify.com/track/6pf9datdAtxQj4EU8UYHSx
Want To Want Me%:%Jason Derulo,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
All Eyes On You%:%Meek Mill Featuring Chris Brown,0.589,0.658,11,-5.288,0,0.203,0.0242,0,0.118,0.251,77.521,audio_features,0hy1SOTEn9ifXTzOwnCwEr,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,223973,4,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
Scholarships%:%Drake,0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,audio_features,0B5OTb36fzLayn6XQHg5A1,spotify:track:0B5OTb36fzLayn6XQHg5A1,https://api.spotify.com/v1/tracks/0B5OTb36fzLayn6XQHg5A1,https://api.spotify.com/v1/audio-analysis/0B5OTb36fzLayn6XQHg5A1,209288,4,https://open.spotify.com/track/0B5OTb36fzLayn6XQHg5A1
