"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","popularity","sentiment"
FALSE,0.687,0.871,"0",-5.531,"1",0.0689,0.00225,0.00708,0.134,0.539,115,229439,4,10234.6666666667,0
TRUE,0.526,0.801,"2",-3.717,"1",0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773,4,2521,0.9866
TRUE,0.491,0.841,"5",-3.579,"1",0.0421,0.0471,0,0.0886,0.721,199.851,163067,4,837.333333333333,0.9863
FALSE,0.483,0.768,"3",-5.431,"1",0.0732,0.209,0.000646,0.103,0.405,179.957,250507,4,33536.1666666667,-0.9288
FALSE,0.586,0.727,"6",-4.799,"1",0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4,3874.4,0.9966
FALSE,0.641,0.745,"4",-6.496,"1",0.0324,0.0607,5.88e-06,0.104,0.719,90.501,204880,4,150,0.9975
FALSE,0.551,0.827,"8",-5.369,"1",0.03,0.109,2.1e-06,0.0772,0.185,129.899,203307,5,274,0.9588
FALSE,0.724,0.796,"1",-3.686,"1",0.0328,0.0152,0,0.354,0.542,101.975,197600,4,14534.6666666667,0.9992
FALSE,0.28,0.449,"11",-7.736,"1",0.0292,0.638,0.701,0.105,0.103,136.4,236093,4,7497.83333333333,-0.5267
FALSE,0.521,0.57,"9",-5.567,"1",0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,253360,4,791,0.9988
TRUE,0.514,0.742,"8",-2.525,"1",0.0258,0.27,1.7e-06,0.085,0.47,101,246453,4,13988.5,0.9844
FALSE,0.581,0.716,"11",-4.486,"0",0.186,0.181,0,0.201,0.597,145.378,373693,4,59119.5,-0.9988
TRUE,0.688,0.904,"1",-2.234,"1",0.106,0.0229,0,0.0909,0.71,127.887,212427,4,2593.25,0.9968
FALSE,0.585,0.717,"11",-8.379,"0",0.0311,0.0561,0.0148,0.366,0.636,111.563,450984,4,1811,0.9848
FALSE,0.656,0.877,"0",-3.231,"0",0.0342,0.345,0,0.349,0.894,105.018,252347,4,2202.5,0.6031
TRUE,0.546,0.787,"7",-4.1,"0",0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,4,7579.33333333333,0.9975
TRUE,0.781,0.526,"6",-6.986,"0",0.293,0.0633,0,0.0457,0.665,94.993,235613,4,5391.2,-0.9749
TRUE,0.561,0.836,"9",-3.939,"1",0.1,0.0525,0,0.136,0.517,127.923,226987,4,6886.8,0.9965
TRUE,0.577,0.576,"2",-6.299,"1",0.0563,0.0143,0,0.602,0.12,133.973,234040,4,1837.33333333333,0.9975
FALSE,0.775,0.749,"0",-5.337,"1",0.0425,0.00555,1.1e-05,0.103,0.227,128.015,197733,4,2939,0.9773
FALSE,0.324,0.327,"2",-7.494,"1",0.0409,0.825,0,0.101,0.334,81.328,327773,4,14534.6666666667,0.9912
FALSE,0.678,0.72,"4",-6.034,"1",0.027,0.165,5.73e-06,0.114,0.538,95.027,288800,4,7206,0.1609
FALSE,0.712,0.726,"7",-7.345,"1",0.0249,0.0284,4.4e-05,0.104,0.557,111.069,362813,4,7868.66666666667,0.9824
FALSE,0.611,0.464,"10",-8.068,"0",0.294,0.0171,0.214,0.0794,0.274,127.766,243413,4,2781,0
FALSE,0.845,0.705,"6",-4.271,"0",0.243,0.0218,0,0.339,0.334,132.05,246047,4,59119.5,0.2843
FALSE,0.885,0.615,"8",-6.714,"1",0.123,0.146,0,0.0651,0.598,97.999,250773,4,3371,-0.9943
FALSE,0.433,0.307,"7",-10.479,"1",0.0304,0.786,0,0.0944,0.0969,115.943,124256,4,147,0.9978
TRUE,0.667,0.608,"1",-7.054,"1",0.216,0.324,0.000198,0.426,0.475,99.992,241160,4,22121,0.9983
TRUE,0.526,0.816,"7",-4.009,"1",0.0421,0.0285,0,0.22,0.414,144.032,234760,4,32617.1666666667,-0.9875
TRUE,0.379,0.608,"0",-7.011,"0",0.134,0.00311,0.000614,0.251,0.241,81.734,272947,4,4180.6,0.9991
FALSE,0.58,0.916,"3",-4.358,"0",0.0387,0.000297,0.0259,0.126,0.683,118.004,305907,4,3538.6,0.5907
FALSE,0.397,0.69,"2",-4.108,"0",0.195,0.395,0,0.101,0.36,172.073,359800,4,17146.3333333333,-0.9727
FALSE,0.465,0.956,"0",-3.34,"0",0.128,0.00963,0.000101,0.335,0.665,184.126,206680,4,924.25,0.947
FALSE,0.667,0.619,"2",-4.933,"1",0.151,0.126,0,0.101,0.427,169.865,198907,4,290.5,0.9984
TRUE,0.703,0.681,"2",-6.356,"1",0.133,0.00589,0,0.449,0.245,124.928,308333,4,59119.5,-0.9998
TRUE,0.562,0.878,"8",-4.806,"1",0.0387,0.0539,0,0.112,0.558,103.029,236865,4,12107.5,0.9621
FALSE,0.719,0.665,"8",-8.589,"1",0.0331,0.15,0.00092,0.144,0.763,96.999,253493,4,2956,0.8438
TRUE,0.676,0.755,"4",-5.333,"1",0.0388,0.322,0,0.298,0.425,107.03,199947,4,4180.6,0.9989
FALSE,0.736,0.522,"2",-8.02,"1",0.116,0.0299,0,0.108,0.369,97.547,200387,4,709,-0.992
TRUE,0.81,0.603,"3",-7.727,"1",0.0728,0.0275,0.908,0.0719,0.167,128.006,231005,4,147,-0.8171
FALSE,0.736,0.691,"8",-6.118,"1",0.169,0.0771,0,0.0422,0.18,99.954,267400,4,1767.8,0.9993
TRUE,0.611,0.688,"2",-6.369,"1",0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760,4,30308.8333333333,0.97
TRUE,0.612,0.28,"0",-8.648,"1",0.0434,0.932,0,0.088,0.387,72.795,213827,4,37348.8571428571,0.9928
TRUE,0.711,0.906,"8",-2.671,"1",0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4,1319.33333333333,-0.9981
FALSE,0.572,0.912,"7",-4.875,"1",0.0707,0.00155,1.2e-06,0.102,0.606,156.073,187187,4,13932,0.9912
FALSE,0.668,0.64,"3",-5.208,"0",0.0888,0.049,0,0.0675,0.259,130.004,181627,4,11874,0.6262
FALSE,0.547,0.939,"11",-4.052,"1",0.131,0.00591,0,0.227,0.557,103.933,206162,4,377,0.986
FALSE,0.61,0.383,"5",-7.543,"1",0.0322,0.676,0,0.0949,0.164,137.766,221680,4,6232.5,0.5572
FALSE,0.713,0.687,"6",-7.518,"0",0.21,0.129,0,0.214,0.555,75.014,270787,4,3086,-0.9992
TRUE,0.867,0.638,"6",-6.657,"0",0.0643,0.015,0,0.157,0.28,113.969,255693,4,1767.8,-0.9986
TRUE,0.682,0.471,"0",-9.182,"1",0.0301,0.765,0,0.0908,0.421,79.907,163133,4,10183.7142857143,0.9917
FALSE,0.883,0.763,"7",-6.997,"1",0.273,0.0109,0.00219,0.551,0.391,97.015,227813,4,40625,-0.9948
FALSE,0.304,0.572,"7",-7.571,"0",0.0343,0.0137,0.005,0.107,0.217,80.85,307853,4,14202,-0.8057
FALSE,0.576,0.86,"8",-3.913,"1",0.0394,0.000875,0,0.316,0.594,87.461,196093,4,7871.16666666667,0.9954
FALSE,0.632,0.784,"2",-7.457,"1",0.0393,0.000157,3.6e-05,0.037,0.278,100.019,203344,4,1270.5,0.999
FALSE,0.71,0.925,"0",-3.329,"1",0.0359,0.039,0,0.127,0.93,118.024,222987,4,952,0.9967
TRUE,0.558,0.924,"9",-4.341,"0",0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4,14882.8,-0.9614
TRUE,0.537,0.66,"9",-7.174,"1",0.0296,0.455,0,0.135,0.574,148.096,298373,4,3599.5,0.9808
TRUE,0.291,0.4,"2",-10.615,"1",0.0306,0.145,1.86e-05,0.259,0.0935,83.112,215920,1,614.2,0.9984
TRUE,0.617,0.588,"1",-6.302,"1",0.464,0.0369,0,0.514,0.878,132.164,223173,4,5587.2,-0.7948
TRUE,0.475,0.936,"5",-2.545,"1",0.0413,0.0418,0,0.0873,0.598,151.988,209587,4,3049.8,0.5293
TRUE,0.699,0.819,"1",-5.111,"1",0.058,0.0886,0,0.143,0.654,104.02,180813,4,25844.3333333333,0.5267
FALSE,0.737,0.723,"0",-5.834,"1",0.261,0.0864,4.47e-06,0.522,0.555,148.113,241613,4,8043,-0.9732
TRUE,0.653,0.875,"6",-3.015,"1",0.0366,0.291,0,0.054,0.775,100.047,205267,4,10815,0.9947
FALSE,0.723,0.87,"8",-3.013,"0",0.0435,0.035,0,0.656,0.678,129.952,208845,4,3331.4,0.9926
TRUE,0.563,0.722,"6",-5.252,"1",0.0407,0.313,0,0.393,0.801,150.039,281453,4,2637.6,0.9931
FALSE,0.642,0.873,"2",-5.821,"1",0.0551,0.00394,0,0.175,0.662,82.002,192053,4,13932,-0.9836
FALSE,0.693,0.558,"6",-4.461,"1",0.0572,0.0181,5.95e-06,0.137,0.713,128.045,254200,4,1743,0.9972
FALSE,0.598,0.799,"6",-5.156,"1",0.0349,0.041,0,0.157,0.596,127.975,259960,4,7288.83333333333,0.9713
TRUE,0.482,0.873,"0",-3.145,"1",0.0853,0.0111,0,0.409,0.737,165.084,214320,4,924.25,0.9939
TRUE,0.654,0.731,"10",-4.767,"0",0.0568,0.0419,0,0.122,0.59,104.002,213200,4,7996.83333333333,0.9989
TRUE,0.587,0.698,"1",-8.948,"1",0.0943,0.0152,0,0.442,0.0985,133.954,310720,4,30836.5,-0.8386
TRUE,0.477,0.791,"2",-5.348,"1",0.0396,0.0259,0,0.0841,0.505,157.83,279067,4,31259,0
TRUE,0.504,0.785,"8",-4.802,"1",0.104,0.0738,0,0.239,0.502,173.968,210840,4,7871.16666666667,0.9893
TRUE,0.661,0.729,"7",-6.561,"1",0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4,34206,0.9979
FALSE,0.365,0.943,"11",-5.274,"0",0.474,0.219,0,0.39,0.456,177.919,237920,4,9127.5,0.796
TRUE,0.592,0.637,"11",-8.48,"1",0.0992,0.562,0,0.13,0.565,159.701,185093,4,36435.6666666667,0.9982
FALSE,0.525,0.74,"1",-5.383,"1",0.295,0.0171,6.52e-05,0.249,0.662,85.8,245787,4,491,0.7421
FALSE,0.766,0.809,"1",-6.123,"1",0.279,0.0011,0,0.168,0.325,130.127,188013,4,17146.3333333333,-0.9988
FALSE,0.414,0.454,"4",-9.33,"1",0.0589,0.0141,0.0462,0.4,0.07,117.147,274053,4,491,-0.9958
TRUE,0.794,0.523,"8",-7.829,"1",0.161,0.0331,0,0.156,0.56,86.307,174120,4,59119.5,0.9048
TRUE,0.676,0.896,"7",-4.689,"1",0.066,0.118,4e-06,0.0734,0.434,129.977,237107,4,4489,0.9946
TRUE,0.664,0.799,"7",-5.121,"0",0.0368,0.0932,0.000108,0.105,0.35,94.991,196747,4,3992.5,-0.929
TRUE,0.47,0.778,"5",-5.992,"1",0.037,0.0295,0.000225,0.347,0.448,152.005,253827,4,10855.4,0.8924
FALSE,0.479,0.606,"0",-6.424,"0",0.0676,0.0241,0,0.33,0.626,88.573,237987,5,7996.83333333333,0.9987
TRUE,0.531,0.683,"1",-4.093,"0",0.333,0.135,0.00265,0.22,0.212,84.817,218747,4,8043,0.9668
TRUE,0.797,0.608,"6",-6.096,"0",0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507,4,12664.5,-0.9946
FALSE,0.563,0.902,"1",-4.586,"0",0.402,0.0545,0,0.0524,0.559,171.999,227907,4,5587.2,-0.9103
FALSE,0.499,0.843,"6",-2.224,"1",0.113,0.0138,0,0.124,0.533,127.932,206480,4,1897,0.9548
TRUE,0.693,0.733,"1",-5.126,"1",0.139,0.013,0,0.0924,0.497,140.01,247987,4,2356.2,-0.9989
TRUE,0.452,0.794,"0",-5.151,"1",0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,4,2210,-0.9791
TRUE,0.6,0.592,"1",-4.947,"1",0.0545,0.0191,0,0.0955,0.0663,130.205,269267,4,14231.6666666667,-0.996
TRUE,0.663,0.822,"9",-2.909,"1",0.0557,0.00413,0.00318,0.234,0.567,128.002,290760,4,1897,0.9525
FALSE,0.506,0.59,"1",-4.322,"1",0.076,0.165,1.09e-05,0.096,0.359,141.099,256093,4,17146.3333333333,-0.996
TRUE,0.757,0.848,"2",-4.234,"1",0.335,0.0481,0,0.121,0.686,139.995,212640,4,6982,-0.9982
TRUE,0.622,0.469,"3",-6.798,"0",0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4,34206,-0.9991
FALSE,0.748,0.666,"9",-7.024,"1",0.0594,0.0885,0.719,0.349,0.323,125.035,172800,4,22579,0.996
FALSE,0.658,0.475,"7",-11.703,"1",0.0292,0.521,0.0067,0.176,0.685,153.851,257387,4,2956,0.9363
FALSE,0.541,0.506,"1",-7.08,"1",0.0293,0.711,0,0.146,0.327,139.96,206080,4,979,0.9981
TRUE,0.532,0.825,"9",-5.287,"1",0.0468,0.18,0,0.296,0.96,169.961,195867,4,7206,0.9865
TRUE,0.669,0.634,"11",-6.476,"1",0.0327,0.0125,0,0.0946,0.496,124.906,255053,4,59119.5,-0.8279
FALSE,0.692,0.728,"6",-5.13,"1",0.171,0.0131,0,0.329,0.642,127.995,243787,4,4489,0.9903
TRUE,0.576,0.355,"1",-8.388,"1",0.033,0.439,4.55e-05,0.13,0.299,137.232,198733,4,15539.3333333333,0.9966
FALSE,0.899,0.399,"11",-6.553,"1",0.038,0.61,1.52e-05,0.0923,0.544,98.067,179347,4,2216.66666666667,0.766
FALSE,0.562,0.673,"7",-4.186,"1",0.0278,0.232,0,0.0829,0.326,95.988,207747,4,830.333333333333,0.996
TRUE,0.726,0.698,"5",-4.165,"1",0.0431,0.049,0,0.309,0.867,143.994,233478,4,37348.8571428571,0.9996
TRUE,0.497,0.927,"0",-4.52,"1",0.0371,0.00286,1.26e-06,0.413,0.607,96.991,222013,4,25468,0.9845
TRUE,0.768,0.809,"4",-4.204,"0",0.0616,0.278,0,0.139,0.748,111.989,177773,4,7916.33333333333,-0.4335
FALSE,0.584,0.557,"6",-6.371,"1",0.0342,0.0129,0,0.0576,0.767,154.008,219760,4,31259,-0.999
TRUE,0.548,0.831,"4",-3.737,"0",0.0654,0.00628,0,0.281,0.193,133.038,285262,4,506,0.9948
TRUE,0.27,0.58,"8",-5.717,"0",0.039,0.469,0,0.343,0.242,179.919,241920,3,1940.4,-0.9532
TRUE,0.559,0.795,"7",-6.255,"1",0.052,0.0787,4.83e-06,0.102,0.553,160.039,225427,4,7868.66666666667,0.9752
FALSE,0.831,0.783,"5",-6.719,"1",0.0527,0.079,1.27e-06,0.35,0.771,140.046,218440,4,4834.16666666667,-0.9864
FALSE,0.841,0.733,"1",-5.077,"1",0.142,0.0246,0,0.174,0.284,130.009,283693,4,6636,-0.9739
FALSE,0.724,0.693,"1",-4.737,"1",0.229,0.0293,0,0.0709,0.388,142.037,305080,4,2356.2,-0.9985
FALSE,0.659,0.64,"2",-6.544,"1",0.0263,0.151,0.00477,0.109,0.211,96.935,179627,4,152,0.9752
FALSE,0.742,0.878,"9",-3.127,"0",0.128,0.000758,8.88e-05,0.286,0.564,114.965,221720,4,931.5,0.995
TRUE,0.632,0.723,"5",-9.323,"0",0.0682,0.0166,3.74e-05,0.104,0.243,137.958,254867,4,3086,0.9997
TRUE,0.656,0.674,"7",-5.473,"1",0.0269,0.00242,0,0.255,0.369,120.001,225067,4,17873.2857142857,0.9852
TRUE,0.576,0.726,"11",-4.625,"1",0.035,0.255,0,0.108,0.582,136.802,215720,4,30308.8333333333,0.997
FALSE,0.595,0.774,"11",-6.692,"0",0.0382,0.18,0,0.109,0.825,159.918,242680,4,16136.1666666667,0.9916
TRUE,0.577,0.649,"7",-7.031,"1",0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,4,3664.71428571429,0.9881
TRUE,0.388,0.694,"5",-5.769,"1",0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5,8369,-0.9487
TRUE,0.785,0.478,"2",-8.735,"1",0.0419,0.0254,0,0.0901,0.39,134.002,161200,4,11874,0.8115
TRUE,0.549,0.805,"6",-3.431,"1",0.0277,0.0628,5.26e-06,0.343,0.53,147.91,202907,4,1497.33333333333,-0.9952
TRUE,0.51,0.649,"11",-6.215,"1",0.0348,0.0978,0.00206,0.119,0.118,141.963,234840,4,5343.6,0.8776
TRUE,0.772,0.685,"5",-6.849,"1",0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,1982,-0.986
TRUE,0.573,0.929,"8",-3.942,"0",0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4,3717.71428571429,0.998
TRUE,0.517,0.811,"5",-4.526,"0",0.286,0.186,0,0.105,0.494,168.269,250320,4,692.4,-0.9971
FALSE,0.725,0.773,"10",-5.125,"1",0.0454,0.0135,4.54e-05,0.0688,0.194,125.948,243067,4,8043,-0.806
TRUE,0.825,0.489,"11",-9.32,"1",0.263,0.0215,0,0.111,0.438,96.99,199973,4,5587.2,-0.9984
TRUE,0.853,0.693,"1",-6.87,"1",0.275,0.0239,0,0.11,0.662,95.967,233787,4,52864.1428571429,0.9817
TRUE,0.554,0.792,"11",-8.166,"0",0.0309,0.406,0.000665,0.315,0.537,102.042,257923,4,1665.5,0.9926
TRUE,0.486,0.769,"1",-5.14,"1",0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,4,15335,0.9866
FALSE,0.771,0.895,"9",-4.805,"1",0.253,0.0499,0,0.571,0.771,96.576,181920,4,8043,-0.9993
TRUE,0.656,0.884,"2",-4.748,"1",0.0372,0.0162,0,0.144,0.86,105.009,240307,4,29498.5714285714,0.842
FALSE,0.686,0.816,"3",-5.953,"1",0.0318,0.155,0,0.252,0.871,113.939,158293,4,4723.5,0.9579
TRUE,0.516,0.755,"0",-8.868,"0",0.351,0.0258,0,0.329,0.633,99.764,187907,4,755,-0.7056
TRUE,0.555,0.854,"5",-4.468,"0",0.0609,0.0223,3.95e-06,0.0672,0.448,119.991,297947,4,13811.7142857143,0.9851
FALSE,0.839,0.665,"1",-5.72,"1",0.232,0.144,0,0.132,0.583,130.046,269160,4,10142.4,-0.9372
TRUE,0.457,0.757,"1",-5.177,"1",0.032,0.0206,0,0.146,0.417,102.961,266600,4,8152.5,0.9813
FALSE,0.619,0.621,"0",-5.465,"0",0.0357,0.00994,0.00332,0.121,0.338,127.042,307493,4,5932.5,0.9539
FALSE,0.519,0.754,"2",-5.689,"1",0.0402,0.258,3.75e-06,0.139,0.16,125.975,215187,4,10715.2,-0.7579
TRUE,0.544,0.607,"2",-6.51,"1",0.0489,0.00432,0,0.148,0.177,135.029,261707,4,13345.1428571429,0.9953
FALSE,0.608,0.602,"7",-6.346,"1",0.0393,0.507,0,0.129,0.393,139.954,351173,4,2637.6,0.9906
FALSE,0.423,0.669,"1",-5.996,"1",0.0293,0.0256,0,0.0824,0.552,201.995,242027,4,8876.42857142857,-0.0721
TRUE,0.525,0.776,"7",-5.598,"1",0.0321,0.0114,0,0.117,0.413,127.046,236520,4,9417.28571428571,0.9454
FALSE,0.635,0.731,"0",-7.881,"1",0.0367,0.0635,8.8e-05,0.165,0.329,119.974,245512,4,183,0.9576
FALSE,0.43,0.543,"4",-6.908,"1",0.0337,0.076,4.5e-06,0.101,0.28,140.349,261800,4,4590,0.1003
TRUE,0.637,0.93,"4",-2.632,"1",0.0511,0.0177,0,0.452,0.886,90.014,182867,4,22661.2,0.996
TRUE,0.689,0.915,"9",-5.348,"1",0.0782,0.0227,0,0.0888,0.492,124.045,250373,4,8876.42857142857,0.9217
TRUE,0.502,0.417,"10",-7.665,"1",0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4,2857.6,-0.9795
TRUE,0.779,0.572,"6",-9.985,"0",0.378,0.157,0,0.246,0.647,135.956,300160,4,52864.1428571429,0.999
TRUE,0.674,0.628,"2",-7.079,"1",0.03,0.00144,0,0.0944,0.552,103.998,247907,4,9572.14285714286,-0.3916
TRUE,0.716,0.821,"5",-3.435,"0",0.0314,0.0558,0,0.0844,0.618,92.997,219547,4,17873.2857142857,0.998
FALSE,0.677,0.977,"1",-2.198,"0",0.0902,0.0663,0,0.281,0.902,148.006,198053,4,41,0.9953
TRUE,0.595,0.623,"10",-5.975,"1",0.0314,0.0496,0,0.109,0.645,149.974,227747,4,11781,-0.8407
TRUE,0.558,0.781,"1",-5.448,"0",0.0963,0.00657,0.00144,0.102,0.286,126.025,214333,4,5750,0
FALSE,0.528,0.773,"0",-3.395,"1",0.0331,0.0533,1.5e-05,0.34,0.48,143.816,215907,4,1125.6,0.9574
FALSE,0.489,0.867,"4",-3.121,"0",0.071,0.025,0,0.586,0.409,162.131,157293,4,24270.75,0.9774
TRUE,0.591,0.808,"9",-5.943,"1",0.288,0.0869,0.00396,0.147,0.337,92.864,270720,4,9619.71428571429,-0.9949
TRUE,0.606,0.826,"0",-6.04,"1",0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,4,5926.5,-0.7515
TRUE,0.936,0.702,"10",-5.305,"1",0.0615,0.0473,0,0.0838,0.704,97.524,207040,4,5854,-0.4721
FALSE,0.562,0.964,"4",-2.991,"0",0.072,0.000539,1.57e-06,0.579,0.41,138.063,244960,4,14882.8,0.9725
FALSE,0.485,0.441,"1",-8.248,"0",0.0775,0.466,0.000936,0.485,0.511,140.009,482360,4,10549.2,0.9997
FALSE,0.584,0.531,"0",-6.907,"1",0.375,0.0115,0,0.126,0.346,94.907,223080,4,2820,-0.9993
TRUE,0.602,0.843,"0",-4.831,"1",0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987,4,13847.2857142857,0.9967
TRUE,0.564,0.71,"11",-4.92,"0",0.0461,0.00125,0,0.109,0.393,91.972,225147,4,13278.4285714286,0.9998
TRUE,0.651,0.466,"6",-9.403,"1",0.0305,0.541,0.0027,0.116,0.326,86.953,206893,4,3640.14285714286,0.9646
TRUE,0.739,0.696,"3",-5.149,"0",0.0247,0.0459,9.61e-05,0.107,0.492,97.004,223573,4,6009,-0.4374
TRUE,0.596,0.544,"0",-11.759,"1",0.0362,0.604,0.017,0.262,0.262,115.022,279000,4,10183.7142857143,0.9979
TRUE,0.51,0.786,"7",-4.342,"1",0.0535,0.221,4.78e-06,0.135,0.586,183.272,193187,4,31399.2857142857,0
TRUE,0.625,0.576,"11",-5.693,"0",0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,4149.16666666667,0.9986
TRUE,0.672,0.738,"0",-7.045,"1",0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,10587.3333333333,0.9916
TRUE,0.509,0.847,"10",-5.753,"1",0.0491,0.0628,0,0.119,0.633,84.868,202387,4,1982,0.9992
TRUE,0.649,0.665,"7",-5.212,"1",0.0457,0.408,0,0.0787,0.645,155.801,194680,4,12024,0.9538
TRUE,0.658,0.591,"9",-5.197,"1",0.0309,0.00959,5.27e-06,0.325,0.326,114.078,323747,4,25576.5714285714,0.9615
FALSE,0.726,0.795,"9",-4.653,"1",0.029,0.136,0,0.698,0.952,115.995,209467,4,414.5,0.9416
FALSE,0.65,0.819,"8",-3.389,"1",0.031,0.0266,0,0.348,0.895,95.958,179334,4,668,0.9844
TRUE,0.772,0.413,"0",-8.193,"0",0.089,0.0361,0,0.111,0.211,131.965,246213,4,1153.5,-0.9954
FALSE,0.52,0.776,"6",-4.787,"1",0.0339,0.0293,0,0.106,0.502,144.992,217853,4,32617.1666666667,0.9704
TRUE,0.709,0.22,"7",-11.856,"1",0.0327,0.811,0,0.175,0.53,110.076,219040,4,22661.2,0.9957
TRUE,0.421,0.476,"0",-7.692,"1",0.0298,0.268,0,0.0816,0.3,169.784,228840,4,11781,0.9977
TRUE,0.503,0.78,"3",-5.148,"1",0.0323,0.522,0.16,0.138,0.737,137.936,206520,4,7231.28571428571,0.9091
TRUE,0.726,0.775,"2",-4.174,"1",0.269,0.217,0,0.212,0.777,127.943,289600,4,25576.5714285714,-0.9638
TRUE,0.346,0.552,"0",-6.864,"0",0.0282,0.417,0,0.114,0.0789,75.881,286480,4,35393,0.2833
TRUE,0.721,0.443,"1",-5.853,"1",0.276,0.00601,0.000204,0.0868,0.176,74.003,247840,4,26820.2857142857,-0.9773
TRUE,0.772,0.885,"1",-4.736,"1",0.0847,0.193,9.48e-06,0.0953,0.512,94.98,205360,4,5186.6,-0.9976
FALSE,0.532,0.795,"1",-3.979,"1",0.0358,0.0559,0,0.295,0.78,143.837,199267,4,5303.66666666667,0.9963
TRUE,0.648,0.836,"8",-3.394,"1",0.0316,0.0625,0.00995,0.202,0.705,126.889,183560,4,9619.71428571429,0.9913
FALSE,0.651,0.723,"1",-5.808,"1",0.171,0.31,0,0.412,0.576,146.162,271653,4,9451.66666666667,-0.9977
TRUE,0.642,0.289,"9",-9.918,"1",0.0367,0.669,0,0.18,0.407,84.996,258373,4,32234.7142857143,-0.8641
FALSE,0.575,0.666,"5",-5.425,"1",0.0301,0.206,0.341,0.0852,0.546,88.311,226187,4,7281,0.9846
TRUE,0.52,0.775,"0",-4.174,"1",0.0554,0.411,0,0.157,0.401,206.097,286322,4,7662.16666666667,-0.8807
TRUE,0.411,0.558,"3",-7.393,"1",0.038,0.162,3.79e-06,0.0879,0.379,81.274,324267,4,27781,0.6627
TRUE,0.693,0.822,"4",-5.441,"0",0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4,6215.5,-0.9981
TRUE,0.525,0.693,"0",-6.972,"1",0.0327,0.046,9.55e-06,0.247,0.363,107.012,225640,4,601,0.9662
TRUE,0.519,0.527,"7",-7.673,"1",0.0274,0.075,0,0.132,0.267,78.915,238867,4,34206,0.9928
TRUE,0.678,0.839,"7",-3.617,"1",0.0394,0.0379,0,0.0742,0.772,104.952,185907,4,2085,-0.6705
TRUE,0.431,0.876,"4",-6.109,"1",0.0658,0.0771,1.81e-05,0.0998,0.519,160,316987,4,2781,0.9839
FALSE,0.402,0.7,"4",-4.613,"1",0.0348,0.147,0,0.0992,0.496,198.972,221387,4,141,-0.8648
TRUE,0.658,0.677,"5",-6.628,"1",0.0393,0.248,0,0.368,0.248,124.91,251627,4,2560.75,0.9998
FALSE,0.546,0.155,"0",-14.378,"1",0.0428,0.987,6.02e-05,0.18,0.512,72.331,199800,4,12664.5,-0.9092
FALSE,0.537,0.788,"11",-5.557,"1",0.0362,0.0892,1.27e-06,0.164,0.727,161.991,273480,4,19,0.9858
TRUE,0.66,0.539,"9",-5.947,"0",0.324,0.0534,0,0.222,0.307,109.318,293613,5,15547.7142857143,-0.9971
TRUE,0.783,0.58,"7",-6.548,"1",0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4,3945.33333333333,-0.9984
TRUE,0.566,0.755,"11",-5.526,"1",0.0368,0.0338,0,0.315,0.445,101.006,264493,4,1699,-0.8176
TRUE,0.745,0.805,"2",-5.549,"1",0.0307,0.0223,1.06e-06,0.13,0.765,126.065,218147,4,808.166666666667,0.9875
FALSE,0.549,0.307,"11",-9.171,"0",0.0351,0.776,0,0.0871,0.428,135.57,221693,4,12664.5,0.9995
TRUE,0.588,0.694,"11",-4.278,"0",0.0387,0.00948,0,0.113,0.271,126.027,256613,4,4410,0.9984
FALSE,0.679,0.705,"1",-5.452,"0",0.0692,0.00425,0,0.0979,0.733,140.05,255253,4,5189,0.9967
TRUE,0.578,0.767,"9",-5.337,"1",0.0347,0.0422,0,0.0955,0.618,104.956,237467,4,2660.2,0.9981
FALSE,0.703,0.68,"3",-7.706,"1",0.234,0.0203,0,0.151,0.596,147.929,288640,4,8568.42857142857,0.9993
TRUE,0.628,0.676,"7",-5.911,"1",0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,4,34206,0.9957
TRUE,0.721,0.339,"0",-11.195,"1",0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,8562.4,-0.6335
