"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","scaled_duration","scaled_tempo","scaled_popularity"
FALSE,0.675,0.23,"1",-10.363,"0",0.204,0.191,0,0.104,0.101,4,0.888,0.307820577439564,0.813906810706616,0.221283461425027
FALSE,0.636,0.501,"11",-7.26,"0",0.329,0.413,0,0.339,0.196,4,0.9986,0.385095278835302,0.385094765997464,0.221283461425027
FALSE,0.781,0.768,"11",-5.991,"1",0.0394,0.0119,4.91e-06,0.325,0.486,4,-0.8994,0.309838144361343,0.575801101353533,0.290340209226072
TRUE,0.527,0.761,"0",-4.708,"1",0.341,0.073,0,0.0865,0.653,5,0.9952,0.377658315091953,0.634157866911204,0.126897520861886
TRUE,0.758,0.867,"11",-5.087,"1",0.0475,0.152,0,0.308,0.964,4,0.9838,0.241952609691584,0.477306222132808,0.0997380336912961
TRUE,0.893,0.651,"0",-8.647,"0",0.367,0.0995,0,0.371,0.6,4,0,0.368333059773144,0.495164618199002,0.498872330459222
FALSE,0.921,0.607,"1",-7.397,"1",0.209,0.525,1.12e-06,0.123,0.753,4,-0.9992,0.286263550307719,0.655342781081423,0.0130462691486962
FALSE,0.799,0.616,"1",-8.809,"1",0.157,0.319,0,0.134,0.667,4,-0.9918,0.267788796039817,0.533431273013096,0.221283461425027
TRUE,0.753,0.657,"7",-3.061,"1",0.0449,0.171,0,0.112,0.437,4,-0.9654,0.268329137936795,0.500662028567819,0.0556461546468659
FALSE,0.485,0.306,"0",-8.431,"1",0.0409,0.794,0,0.122,0.224,4,-0.9022,0.301061946131399,0.95317609959904,0.00202113079231797
FALSE,0.669,0.684,"7",-4.595,"1",0.0585,0.252,0,0.72,0.466,4,-0.9947,0.279666150049459,0.449603952521089,0.129491160805677
FALSE,0.312,0.499,"7",-6.282,"1",0.0397,0.272,0,0.0901,0.191,4,0.9927,0.397470851314469,0.693249180067092,0.118570115022293
FALSE,0.749,0.794,"0",-5.063,"1",0.064,0.0193,0,0.543,0.46,4,-0.9936,0.391535805639601,0.636104184114122,0.498872330459222
FALSE,0.85,0.785,"8",-4.963,"0",0.345,0.0367,0,0.155,0.718,4,-0.9983,0.498362270191284,0.678698587516434,0.140169323918738
TRUE,0.507,0.372,"1",-8.433,"1",0.0303,0.481,0,0.271,0.257,4,-0.5724,0.290060468906374,0.404338041611888,0.0260665151541438
FALSE,0.792,0.571,"8",-7.539,"0",0.094,0.301,0,0.1,0.556,4,-0.9953,0.202192451772307,0.467860033592686,0.0158827917628077
TRUE,0.559,0.684,"8",-5.321,"1",0.0298,0.269,0.000239,0.096,0.592,4,-0.9866,0.293970684999557,0.421246672312234,0.0833347790635138
TRUE,0.699,0.713,"9",-5.507,"0",0.0594,0.04,3.11e-06,0.294,0.354,4,0.7234,0.299105385552826,0.57076219840271,0.229940493745771
FALSE,0.81,0.458,"4",-7.495,"0",0.105,0.266,0,0.174,0.493,4,-0.9977,0.39373348652704,0.585060144008758,0.133724258774136
FALSE,0.732,0.586,"1",-7.868,"1",0.232,0.0402,2.66e-06,0.121,0.73,4,-0.9806,0.246814234232402,0.357822931921006,0.133724258774136
FALSE,0.694,0.63,"7",-6.84,"0",0.162,0.0998,0.000635,0.12,0.341,4,0.944,0.275244642698921,0.421288780136336,0.159747402022866
FALSE,0.487,0.458,"4",-7.761,"0",0.0371,0.552,0.0257,0.117,0.207,4,0.8661,0.392783530611385,0.542671601079832,0.159747402022866
FALSE,0.721,0.508,"7",-7.496,"1",0.394,0.317,0,0.153,0.457,4,-0.9453,0.241618527335926,0.7481671399898,0.111925539112784
FALSE,0.75,0.387,"1",-10.123,"0",0.487,0.122,0,0.0993,0.739,4,-0.9929,0.148971679983964,0.669135432798252,0.111925539112784
FALSE,0.678,0.729,"8",-4.188,"1",0.137,0.0658,0,0.303,0.643,4,0.9997,0.274779832464961,0.467373454291957,0.143474263111327
TRUE,0.534,0.784,"8",-3.59,"1",0.0339,0.205,0.00579,0.106,0.6,4,0.974,0.346613349059413,0.431123296387617,0.00647976266893357
FALSE,0.95,0.489,"8",-8.411,"1",0.462,0.105,0,0.411,0.919,4,-0.9956,0.230617050110901,0.608322377501322,0.100657518086085
TRUE,0.643,0.783,"10",-6.458,"1",0.0856,0.047,0,0.083,0.579,4,0.4328,0.238026415746609,0.720904663207587,0.223183150882185
FALSE,0.853,0.637,"3",-5.924,"0",0.331,0.129,0,0.267,0.496,4,-0.9961,0.22687823279149,0.402588227588111,1
TRUE,0.362,0.882,"3",-3.717,"1",0.0973,0.0791,0,0.15,0.864,4,0.9953,0.26900892290396,0.934845160173484,0.198391769747229
FALSE,0.917,0.786,"11",-4.921,"0",0.208,0.0403,0,0.195,0.441,4,0.9975,0.326678800150482,0.669224327093578,0.156407765305945
TRUE,0.741,0.37,"8",-8.437,"0",0.324,0.24,0,0.118,0.13,4,0.9857,0.318302048215347,0.543003785025522,0.0360073558751583
FALSE,0.86,0.408,"0",-5.389,"1",0.189,0.166,0,0.111,0.0548,4,0.961,0.262850187303999,0.35314896344573,0.0231692718724519
FALSE,0.866,0.648,"1",-3.675,"1",0.0543,0.009,0,0.0967,0.0798,4,0.9991,0.204506335218236,0.702068429892812,0.221283461425027
FALSE,0.618,0.71,"8",-6.066,"1",0.331,0.407,0,0.183,0.233,4,0.482,0.362334102691106,0.524073978768299,0.328793740566611
FALSE,0.831,0.528,"2",-7.635,"1",0.534,0.0894,2.58e-05,0.396,0.232,4,0.9221,0.307883036314752,0.720450834436714,0.0231692718724519
FALSE,0.938,0.5,"4",-10.08,"0",0.144,0.00183,0,0.077,0.462,4,0.9853,0.292985868316356,0.655062062254079,0.142849707673358
FALSE,0.69,0.714,"7",-5.948,"1",0.0338,0.0077,7.23e-05,0.191,0.489,4,-0.7149,0.271662698833472,0.524050585532687,0.0126992939053799
TRUE,0.471,0.896,"9",-2.27,"1",0.0597,0.191,0,0.196,0.721,4,0.965,0.31388199339679,0.748387036404553,0.180722055481341
FALSE,0.715,0.616,"11",-5.558,"0",0.24,0.102,3.41e-06,0.186,0.284,4,-0.7739,0.190178559756439,0.824012688490996,0.157917107614372
FALSE,0.962,0.573,"7",-5.924,"1",0.308,0.0161,0,0.109,0.728,4,0.9907,0.345201487973761,0.584994642949045,0.142849707673358
FALSE,0.859,0.506,"10",-8.115,"0",0.418,0.105,0,0.113,0.153,4,-0.4227,0.272298907841203,0.659562920785826,0.142849707673358
FALSE,0.821,0.636,"7",-6.038,"0",0.0899,0.288,0,0.104,0.4,4,-0.9849,0.23569945951285,0.664405320557508,0.142849707673358
FALSE,0.557,0.279,"6",-7.757,"1",0.0372,0.868,1.25e-05,0.0978,0.263,4,0.9948,0.277840317349187,0.480623382942588,0.0235249214968512
FALSE,0.902,0.819,"1",-3.321,"1",0.316,0.041,0,0.106,0.745,4,0.8597,0.271437556376397,0.41639959389343,0.221283461425027
FALSE,0.879,0.662,"2",-6.162,"1",0.309,0.033,0,0.716,0.724,4,-0.9995,0.275848896003068,0.551963394264914,0.0661421557571867
FALSE,0.62,0.61,"11",-8.329,"0",0.0373,0.00849,0.162,0.205,0.235,4,-0.9693,0.346516029416678,0.594431474194922,0.2003348311098
FALSE,0.766,0.692,"1",-5.343,"1",0.0705,0.175,0,0.0844,0.426,4,0.9936,0.278485241548806,0.561568656807198,0.142849707673358
FALSE,0.749,0.723,"1",-6.609,"1",0.0432,0.0563,0.022,0.0977,0.674,4,-0.0516,0.332804127514878,0.509967857694269,0.2003348311098
FALSE,0.755,0.769,"10",-5.658,"0",0.186,0.314,2.38e-06,0.0628,0.642,4,0.9246,0.270287151047348,0.537885345073619,0.0882011068510262
FALSE,0.58,0.577,"2",-5.997,"0",0.2,0.125,0,0.086,0.153,5,0.9864,0.280691637628131,0.464510122253049,0.0661421557571867
FALSE,0.699,0.282,"7",-7.65,"1",0.0374,0.798,1.23e-06,0.0981,0.359,4,-0.9904,0.231378176869009,0.37324375283643,6.93950486632779e-05
FALSE,0.728,0.602,"9",-7.748,"0",0.185,0.0699,7.01e-06,0.318,0.328,4,-0.9772,0.326877797031896,0.655389567552646,0.2003348311098
FALSE,0.658,0.535,"11",-8.197,"1",0.515,0.257,0,0.0981,0.395,4,-0.8519,0.253702140886887,0.702054393951445,0.142849707673358
FALSE,0.822,0.461,"1",-6.506,"1",0.449,0.328,0,0.122,0.268,4,-0.9883,0.210704289181687,0.608238161853119,0.142849707673358
FALSE,0.785,0.44,"10",-6.566,"1",0.0401,0.0263,2.03e-06,0.122,0.22,4,0.9623,0.315142791156404,0.552496760036868,0.0661421557571867
FALSE,0.603,0.457,"11",-5.384,"1",0.297,0.526,0,0.0905,0.455,4,0.9965,0.352924600517392,0.344928580451677,0.0661421557571867
FALSE,0.623,0.568,"9",-5.664,"1",0.144,0.0302,0,0.25,0.115,4,0.9985,0.351585366030797,0.701104628585598,0.0661421557571867
FALSE,0.752,0.709,"9",-5.053,"1",0.28,0.0401,0,0.0601,0.644,4,0.9939,0.299196895067637,0.397563360578655,0.0661421557571867
FALSE,0.765,0.55,"9",-6.299,"0",0.357,0.0283,0,0.139,0.361,4,0.9773,0.391147979600641,0.453847485461104,0.0661421557571867
FALSE,0.803,0.571,"2",-6.937,"1",0.296,0.0169,0,0.252,0.101,4,-0.9745,0.302858728192048,0.655019954429977,0.0661421557571867
FALSE,0.788,0.765,"2",-3.93,"1",0.439,0.274,0,0.216,0.666,4,-0.9029,0.324810844022758,0.673954439334322,0.0661421557571867
FALSE,0.929,0.598,"1",-5.373,"1",0.156,0.00705,0,0.0549,0.501,4,-0.9967,0.32527855932068,0.449206267515685,0.0661421557571867
FALSE,0.753,0.703,"5",-3.417,"0",0.212,0.144,0,0.325,0.642,4,0.9876,0.381144391846648,0.701754960535612,0.0661421557571867
FALSE,0.641,0.579,"9",-8.276,"1",0.0896,0.479,9.58e-05,0.214,0.421,4,-0.9995,0.308558463685974,0.683059086634509,0.0661421557571867
FALSE,0.551,0.562,"11",-6.862,"1",0.163,0.0218,0,0.302,0.438,4,-0.9992,0.45927899217521,0.635697141814473,0.0661421557571867
FALSE,0.865,0.568,"0",-5.112,"1",0.24,0.0206,0,0.186,0.882,4,-0.9992,0.407157787096577,0.425691387078512,0.0661421557571867
FALSE,0.677,0.665,"5",-6.949,"1",0.487,0.337,0,0.115,0.522,4,-0.9969,0.348896729333738,0.410022597865601,0.0661421557571867
FALSE,0.895,0.839,"0",-4.512,"1",0.227,0.217,3e-06,0.239,0.756,4,-0.9967,0.415594092842939,0.701567814650716,0.0134886625839246
FALSE,0.754,0.615,"4",-5.346,"0",0.171,0.275,0,0.13,0.349,4,-0.9731,0.311297939002372,0.655179028432139,0.0661421557571867
FALSE,0.746,0.644,"7",-2.605,"1",0.232,0.4,0,0.095,0.542,4,-0.9971,0.362771314817424,0.683957386882009,0.0661421557571867
FALSE,0.651,0.718,"0",-3.924,"1",0.302,0.227,0,0.109,0.402,4,0.9947,0.300945743572909,0.54633498177667,0.0661421557571867
FALSE,0.578,0.694,"5",-5.351,"1",0.0706,0.0112,0,0.102,0.268,4,0.9321,0.320791688030991,0.607854512789082,0.00065925296230114
TRUE,0.599,0.448,"8",-6.312,"1",0.0232,0.163,0,0.106,0.168,3,0.9989,0.38259692382777,0.444705408983938,0.501257785257022
TRUE,0.585,0.909,"8",-6.474,"1",0.0707,0.0891,9.7e-05,0.119,0.758,4,-0.9557,0.306116757425707,0.436854639112554,1
TRUE,0.754,0.449,"7",-9.211,"1",0.109,0.0332,8.29e-05,0.552,0.357,4,0.6385,0.289014645879966,0.361046519788338,1
FALSE,0.85,0.787,"8",-4.134,"0",0.338,0.313,0,0.194,0.7,4,-0.9873,0.406515767960921,0.411641409769951,0.0578060755365105
TRUE,0.671,0.529,"0",-7.226,"1",0.307,0.0769,0.000335,0.0856,0.203,4,0.9774,0.240858853109798,0.757889368710144,0.111925539112784
FALSE,0.83,0.546,"1",-5.716,"1",0.295,0.227,0,0.112,0.535,4,0.9401,0.381280929852873,0.856066099926545,0.498872330459222
TRUE,0.687,0.845,"7",-4.37,"1",0.0576,0.1,0,0.0452,0.809,4,0.976,0.276310801173065,0.411589944651605,0.253769018580524
FALSE,0.597,0.721,"9",-6.422,"1",0.0356,0.0362,0,0.0832,0.437,4,0.9963,0.21685285705778,0.617834067101157,0.00415502853871376
TRUE,0.487,0.789,"8",-3.69,"1",0.044,0.00947,4.05e-06,0.189,0.0564,4,0.9692,0.393222195269684,0.70182981888957,0.221283461425027
FALSE,0.665,0.651,"1",-5.515,"1",0.156,0.0414,0,0.0896,0.237,4,-0.9985,0.255289758342254,0.76699401601033,0.111925539112784
FALSE,0.52,0.538,"1",-8.109,"1",0.206,0.367,0.00187,0.119,0.177,4,0.9997,0.501316720240888,0.663871954785554,0.049582762269912
TRUE,0.652,0.678,"2",-6.183,"1",0.0541,0.183,3.26e-05,0.106,0.28,4,0.9947,0.382036246483057,0.341489774816714,0.159747402022866
FALSE,0.685,0.508,"0",-6.4,"1",0.0987,0.193,0,0.139,0.315,4,0.9494,0.31561631658225,0.463480819886122,0.05843063097448
FALSE,0.939,0.551,"1",-9.126,"1",0.291,0.0311,0,0.192,0.42,4,-0.9996,0.490870110232652,0.554662973654538,0.498872330459222
TRUE,0.699,0.782,"2",-6.503,"1",0.267,0.0162,0,0.177,0.367,4,0.9898,0.384707452796342,0.748775364115712,0.0369875609375271
FALSE,0.877,0.477,"9",-7.379,"0",0.0587,0.307,0,0.0929,0.552,4,0,0.329351458995748,0.594295793428372,0.0344372928991516
TRUE,0.737,0.636,"11",-4.546,"0",0.0437,0.0441,6.66e-05,0.35,0.565,4,0,0.323410603192956,0.491281341087411,0.128441560694644
FALSE,0.754,0.805,"6",-4.249,"1",0.0752,0.315,0,0.203,0.555,4,0,0.255838815431119,0.439708613857217,0.130089693100397
FALSE,0.61,0.458,"9",-11.336,"1",0.36,0.696,0.000103,0.0852,0.246,4,0.9989,0.349104441407039,0.89876343356555,0.310568865911417
TRUE,0.638,0.367,"4",-7.906,"1",0.0266,0.84,0,0.0999,0.219,4,0.9959,0.315373743741403,0.336661410986399,0.135806110234035
FALSE,0.669,0.711,"8",-6.758,"1",0.033,0.00217,0,0.466,0.544,4,0.9979,0.250920542143037,0.514697969935014,0.145582137714474
FALSE,0.374,0.742,"6",-3.36,"1",0.0432,0.00517,0,0.11,0.21,3,0.9965,0.359240209571314,0.65479070072098,0.086101906628962
FALSE,0.904,0.756,"10",-3.746,"1",0.32,0.0692,0,0.339,0.342,4,-0.993,0.418455580845751,0.655033990371344,0.498872330459222
FALSE,0.78,0.808,"2",-5.175,"1",0.484,0.112,0,0.329,0.642,4,-0.9936,0.313789031349998,0.374207554143644,0.498872330459222
TRUE,0.71,0.789,"4",-3.874,"1",0.0722,0.0161,2.77e-06,0.451,0.717,4,0.9874,0.190374651573891,0.668714354557236,0.0964504432608733
FALSE,0.69,0.462,"8",-8.054,"1",0.131,0.343,0.00214,0.113,0.325,4,0.9976,0.356799955843028,0.73761211208167,0.049582762269912
FALSE,0.809,0.737,"1",-5.186,"1",0.108,0.0441,0,0.341,0.367,4,0.9995,0.329634702732067,0.374408735969907,0.498872330459222
FALSE,0.272,0.238,"2",-12.148,"0",0.0349,0.89,0.00925,0.275,0.119,4,0.9798,0.235077775824929,0.390699785250097,0.049582762269912
FALSE,0.705,0.754,"6",-5.453,"0",0.0895,0.000331,0,0.129,0.422,4,0.9904,0.324224021102385,0.589575038481873,0.129491160805677
FALSE,0.55,0.596,"7",-8.214,"1",0.134,0.162,0.00481,0.0805,0.253,4,0.9861,0.431988821313873,0.775420259477769,0.088504710188928
TRUE,0.899,0.586,"11",-7.866,"0",0.343,0.279,0,0.0836,0.492,4,-0.8292,0.311520176395484,0.701806425653958,1
TRUE,0.936,0.585,"0",-6.914,"1",0.125,0.0142,0,0.132,0.242,4,0.9988,0.370946164807184,0.584788782475659,0.233141340365365
FALSE,0.907,0.64,"6",-6.542,"1",0.354,0.261,0,0.0785,0.803,4,-0.9708,0.323154957564278,0.566092908574557,0.498872330459222
FALSE,0.616,0.684,"7",-6.032,"1",0.311,0.0305,0,0.376,0.312,4,0.977,0.449759097570931,0.839831194411824,0.498872330459222
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,4,-0.9969,0.219044727817295,0.651389324262996,0.498872330459222
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,4,0.9735,0.219044727817295,0.651389324262996,0.498872330459222
FALSE,0.722,0.88,"4",-3.989,"0",0.24,0.21,0,0.324,0.79,4,-0.2502,0.29075332666137,0.430547822791562,0.177712045245572
FALSE,0.756,0.674,"0",-6.518,"0",0.0959,0.0184,0,0.158,0.389,4,0.965,0.365263859697031,0.523985084472974,0.107041862563106
FALSE,0.76,0.579,"0",-7.374,"1",0.0567,0.0127,0.00344,0.106,0.129,4,0.9999,0.31026083116785,0.467916177358155,0.088504710188928
TRUE,0.626,0.88,"9",-2.384,"0",0.0504,0.205,0,0.128,0.534,4,0.9881,0.294313482547102,0.444841089750488,0.151194462275117
TRUE,0.637,0.713,"0",-4.333,"1",0.0747,0.181,0.000637,0.137,0.243,4,-0.9975,0.329685541351407,0.607863870083327,0.0673262087750039
TRUE,0.791,0.862,"9",-3.24,"0",0.11,0.037,2.19e-05,0.0814,0.592,4,0.998,0.31207213854831,0.580124171294628,0.143474263111327
TRUE,0.921,0.537,"9",-5.723,"0",0.0804,0.556,0.00404,0.102,0.711,4,-0.9924,0.196222545329892,0.598908939491057,0.328793740566611
TRUE,0.632,0.804,"7",-6.109,"1",0.0503,0.101,0,0.17,0.35,4,0.1846,0.289961696731658,0.432568998348438,0.0639128398188789
FALSE,0.653,0.859,"0",-3.048,"1",0.0449,0.212,0,0.111,0.706,4,-0.8074,0.317214101761486,0.814262387887918,0.130089693100397
TRUE,0.669,0.308,"11",-10.068,"1",0.029,0.883,0,0.0984,0.52,4,-0.0387,0.177044765583126,0.303803272245797,0.328793740566611
FALSE,0.503,0.741,"4",-5.128,"1",0.047,0.579,1.49e-06,0.0712,0.458,3,0.9912,0.300717696051873,0.413288293557035,0.0398154091705557
FALSE,0.746,0.825,"1",-4.666,"1",0.169,0.0142,0.0107,0.121,0.584,4,0.9995,0.296534403946239,0.715430646074381,0.00220329279505907
FALSE,0.767,0.538,"0",-6.044,"0",0.052,0.68,0,0.192,0.343,4,-0.9905,0.176744091463034,0.379115454975039,0.0884613382835135
FALSE,0.643,0.703,"0",-5.573,"1",0.0913,0.0218,0,0.0964,0.246,4,0.9991,0.313346009095755,0.444663301159837,0.00310542842768169
FALSE,0.754,0.575,"4",-8.393,"0",0.0682,0.045,0.00131,0.276,0.491,4,-0.9994,0.297982578331418,0.402405760350337,1
FALSE,0.848,0.264,"0",-13.271,"1",0.31,0.00334,0.874,0.0911,0.592,4,-0.9998,0.371534440259538,0.68310119445861,0.140169323918738
TRUE,0.854,0.463,"5",-6.159,"1",0.137,0.117,0,0.354,0.549,4,0.9996,0.327942502974059,0.561549942218708,0.088504710188928
TRUE,0.622,0.712,"5",-7.321,"1",0.066,0.0573,0,0.13,0.487,4,0.9973,0.307007159530135,0.655127563313792,0.200386877396298
FALSE,0.721,0.459,"4",-6.408,"1",0.032,0.248,0,0.212,0.46,4,0.9951,0.302842750340256,0.561035291035244,0.229940493745771
FALSE,0.71,0.614,"10",-6.757,"0",0.0431,0.186,0,0.0974,0.658,4,0.9287,0.249990921675118,0.693150928477522,0.229940493745771
FALSE,0.831,0.485,"10",-6.677,"0",0.15,0.375,1.47e-05,0.118,0.622,4,0.9941,0.356839174206518,0.37439470002854,0.229940493745771
FALSE,0.492,0.681,"6",-7.038,"1",0.075,0.143,0,0.199,0.511,4,0.9993,0.308583156729653,0.832845974258083,0.00349577557641262
FALSE,0.708,0.454,"1",-7.07,"1",0.0395,0.0217,0,0.073,0.24,4,0.9853,0.275264978146656,0.519156720642659,0.229940493745771
FALSE,0.877,0.547,"7",-5.705,"1",0.18,0.0122,1.51e-05,0.028,0.687,4,-0.9466,0.331719086124979,0.463345139119572,0.229940493745771
FALSE,0.757,0.73,"7",-6.304,"1",0.185,0.0342,5.87e-05,0.136,0.452,4,0.998,0.275302743978166,0.421139063428419,0.229940493745771
FALSE,0.429,0.221,"7",-9.096,"1",0.0432,0.983,0,0.168,0.327,3,-0.6396,0.0868802953869037,0.407379162241446,0.00591592789854444
FALSE,0.493,0.796,"11",-3.971,"1",0.0691,0.39,0,0.0957,0.644,4,0.982,0.308092200920034,0.748527395818225,0.00143994725976302
FALSE,0.652,0.31,"4",-10.212,"1",0.0509,0.43,1.16e-05,0.182,0.304,4,0.9987,0.107215743122624,0.561030612388122,0.229940493745771
TRUE,0.686,0.73,"6",-5.077,"0",0.374,0.278,4.76e-05,0.106,0.474,5,-0.9726,0.278305127583147,0.603278795903377,0.0578060755365105
FALSE,0.879,0.635,"9",-5.098,"1",0.259,0.0517,0,0.0786,0.568,4,0.9934,0.279757659564269,0.687620767578847,0.0661421557571867
FALSE,0.81,0.73,"11",-5.209,"0",0.223,0.314,0,0.105,0.568,4,-0.9981,0.429445437814927,0.734566312804989,0.498872330459222
FALSE,0.755,0.902,"1",-2.835,"0",0.0631,0.161,0.00199,0.137,0.76,4,0.9995,0.427316025930601,0.50993042851729,0.0578060755365105
TRUE,0.82,0.568,"6",-8.23,"0",0.411,0.0256,0,0.0952,0.535,4,0.9845,0.306174858704952,0.712459705151658,0.0988358980586735
FALSE,0.588,0.567,"4",-3.738,"0",0.0628,0.221,0,0.135,0.113,4,0.9745,0.49159201862727,0.701839176183815,0.221283461425027
FALSE,0.607,0.609,"0",-5.978,"0",0.291,0.389,1.6e-05,0.111,0.556,4,0.9911,0.26960446101622,0.350645887235247,0.221283461425027
FALSE,0.731,0.811,"1",-3.225,"1",0.0712,0.0204,0,0.411,0.426,4,-0.9995,0.31706449096743,0.687971666113027,0.221283461425027
FALSE,0.428,0.403,"5",-5.914,"0",0.209,0.229,0,0.22,0.133,5,0.9928,0.261721569954666,0.446282113064186,0.221283461425027
FALSE,0.705,0.816,"10",-7.046,"0",0.32,0.0805,0,0.476,0.929,4,-0.7598,0.201716021282499,0.440780024048246,0.310568865911417
FALSE,0.712,0.481,"4",-5.415,"0",0.0487,0.173,0,0.241,0.062,4,0.9876,0.284896717713482,0.655010597135732,0.221283461425027
FALSE,0.643,0.638,"1",-4.947,"0",0.0407,0.204,0,0.0707,0.6,4,0.9976,0.328427648655754,0.383653742683766,0.00513523360108256
FALSE,0.6,0.688,"5",-8.339,"0",0.201,0.159,1.29e-05,0.409,0.0793,4,0.9669,0.227466508243845,0.467757103355994,0.000563834770389133
FALSE,0.77,0.715,"1",-5.92,"1",0.045,0.0373,0.0018,0.0959,0.468,4,0.6388,0.288008041217047,0.701923391832018,0.395369615377943
FALSE,0.804,0.763,"2",-5.48,"1",0.0519,0.0678,0,0.368,0.0585,4,0.837,0.227881932390446,0.636539298296505,0.221283461425027
FALSE,0.834,0.731,"10",-5.603,"0",0.0566,0.0462,0,0.0731,0.681,4,0.3832,0.256691451704038,0.655015275782855,0.221283461425027
FALSE,0.46,0.686,"0",-5.948,"0",0.0367,0.00146,0,0.375,0.252,4,0.9826,0.21147122606772,0.692692421059526,0.221283461425027
FALSE,0.7,0.46,"4",-8.111,"0",0.0661,0.142,4.81e-05,0.111,0.286,4,0.9885,0.207667044809159,0.710691176539392,0.221283461425027
TRUE,0.763,0.628,"11",-5.85,"1",0.05,0.0531,0,0.114,0.193,4,0.9984,0.276790136726835,0.65949274107899,0.178674901545775
FALSE,0.689,0.723,"0",-4.052,"0",0.0836,0.0985,0,0.158,0.288,4,0.9538,0.316402136384038,0.748780042762835,0.221283461425027
FALSE,0.81,0.582,"5",-5.098,"0",0.125,0.0862,0.00681,0.207,0.503,4,-0.9932,0.303747677764495,0.444490191216308,0.221283461425027
FALSE,0.45,0.352,"1",-11.733,"0",0.267,0.649,3.8e-06,0.249,0.408,4,0.8724,0.367123100632868,0.480398807880713,0.145079023611665
TRUE,0.589,0.882,"6",-3.039,"1",0.035,0.0813,0,0.146,0.793,4,0.8925,0.286516290872434,0.607826440906348,0.198391769747229
FALSE,0.604,0.868,"6",-3.539,"1",0.0445,0.086,0,0.0502,0.553,4,0.9967,0.271662698833472,0.440059512391397,0.00396419215488975
FALSE,0.381,0.706,"4",-6.948,"1",0.238,0.212,8.67e-06,0.0692,0.519,4,0.9895,0.311899287242557,0.411800483772112,0.118578789403376
FALSE,0.843,0.546,"8",-7.714,"1",0.464,0.0195,0,0.374,0.427,4,0.9018,0.313068575487361,0.744391471762025,0.0436061137037872
TRUE,0.672,0.655,"10",-5.021,"0",0.0311,0.0362,0,0.117,0.556,4,0.9945,0.292307535881171,0.63136003593201,0.433653996287365
TRUE,0.922,0.581,"10",-7.495,"1",0.27,0.00104,5.86e-05,0.105,0.595,4,-0.8136,0.263290304494279,0.655113527372425,1
FALSE,0.398,0.302,"1",-10.413,"1",0.11,0.798,4.11e-06,0.0824,0.17,3,0.7098,0.287445911340353,0.794471710560174,0.128441560694644
TRUE,0.638,0.738,"6",-4.976,"0",0.0292,0.117,0.000384,0.689,0.657,4,0.9678,0.353178793614088,0.453927022462185,0.0154403983275793
TRUE,0.544,0.781,"6",-6.16,"0",0.0311,0.00585,0,0.191,0.527,4,-0.6197,0.322171593413058,0.674076084159504,0.139770302388925
FALSE,0.822,0.318,"10",-12.391,"1",0.0575,0.493,0.0128,0.11,0.138,4,0.9089,0.357013478044253,0.481891296312758,1
FALSE,0.546,0.871,"10",-5.81,"1",0.148,0.139,8.28e-05,0.104,0.303,4,0.9957,0.287756753184313,0.887646968002732,0.135259624225811
TRUE,0.461,0.593,"1",-4.954,"1",0.0356,0.17,0,0.307,0.175,3,0.992,0.331719086124979,0.627734084412152,0.395369615377943
FALSE,0.925,0.31,"11",-6.531,"0",0.291,0.123,0,0.0931,0.291,4,-0.9946,0.211353570977249,0.570453407692632,0.253239881334467
FALSE,0.592,0.571,"1",-7.132,"1",0.174,0.172,0,0.106,0.424,4,0.9954,0.255756021108195,0.491024015495679,0.0360073558751583
TRUE,0.594,0.749,"9",-5.298,"0",0.056,0.0338,0.00106,0.3,0.694,4,0,0.251075963065017,0.842006765323739,0.0423309796845995
FALSE,0.514,0.693,"9",-5.868,"1",0.408,0.177,0,0.351,0.287,3,-0.9992,0.349537295937413,0.517308655029312,0.103233809267709
FALSE,0.414,0.677,"1",-5.12,"1",0.254,0.0248,0,0.0793,0.0853,4,0.8688,0.438915946331848,0.80716488020324,1
FALSE,0.761,0.598,"10",-7.249,"0",0.182,0.126,0,0.0839,0.446,4,0.9781,0.238177479072645,0.81360269864366,1
FALSE,0.758,0.474,"1",-8.72,"1",0.147,0.0152,0,0.116,0.0542,4,0.8394,0.268660315228491,0.355862578776721,1
FALSE,0.916,0.493,"1",-7.371,"0",0.162,0.12,2.63e-06,0.211,0.327,4,-0.7707,0.284102182719808,0.655277280021709,0.094273173609063
